,Pokemon,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Type1,Type2,Cluster
486,Pignite,0.04810591455890587,0.1464308016664397,0.04881026722214657,0.09646640155811238,0.0,0.29208852161914106,0.4392924049993191,0.04868142026985684,0.12154282052672262,0.14604426080957053,0.12154282052672262,0.07321540083321985,0.6929432547695846,0.2418041527608705,0.09723425642137809,0.24405133611073285,0.12106193712904686,0.07311869979117958,Fire,Fighting,20
487,Pikachu,0.048353615365253205,0.08176932465150707,0.03270772986060283,0.3232103799419045,0.10374083102027735,0.14679625318923176,0.03270772986060283,0.048932084396410586,0.032578307528544174,0.06524277919521411,0.08144576882136044,0.08176932465150707,0.896658185787308,0.08101640656544103,0.09773492258563252,0.06541545972120566,0.04867411749249602,0.06532906064329863,Electric,None,3
488,Piloswine,0.04597636101851086,0.06997430007699365,0.046649533384662434,0.06914701879477098,0.04932026140465232,0.11631597557926651,0.046649533384662434,0.06978958534755991,0.1161623606365913,0.046526390231706606,0.25555719340050087,0.39652103376963066,0.7764521726246325,0.11554998096435509,0.13939483276390954,0.2798972003079746,0.04628110599772301,0.0931758397313615,Ice,Ground,18
489,Pineco,0.20518452111395988,0.07807078971409806,0.05204719314273204,0.05143185767482691,0.0,0.12977450377992017,0.07807078971409806,0.07786470226795211,0.05184124582867667,0.10381960302393614,0.23328560622904498,0.05204719314273204,0.8153344262320606,0.23205578133312288,0.18144436040036835,0.2862595622850262,0.10327227253744478,0.051978450531821006,Bug,None,8
490,Pinsir,0.192680586326941,0.13033450589700593,0.04344483529900198,0.04293120245076248,0.0,0.30331106225742377,0.06516725294850297,0.04333015175106054,0.043272926948154496,0.04333015175106054,0.12981878084446347,0.08688967059800395,0.8507199841718205,0.10761200654259336,0.06490939042223173,0.26066901179401186,0.06465257683116947,0.06508118169579785,Bug,None,13
491,Piplup,0.0747334230414079,0.10110353047780717,0.05055176523890358,0.0749311645254865,0.0,0.0756274817481929,0.10110353047780717,0.20167328466184775,0.05035173523453506,0.12604580291365483,0.12587933808633767,0.2527588261945179,0.7176667273622289,0.1252157328756982,0.10070347046907012,0.15165529571671074,0.05015251891378883,0.5048499775119001,Water,None,4
492,Plusle,0.0635424317856837,0.1074546689959303,0.04298186759837212,0.3822633742745422,0.09088523686322007,0.10717101542471721,0.06447280139755818,0.04286840616988689,0.04281179118021269,0.08573681233977377,0.08562358236042537,0.08596373519674425,0.8626956877172801,0.10646524461136941,0.10702947795053172,0.06447280139755818,0.06396360990036357,0.10731274559804209,Electric,None,12
493,Politoed,0.04149467813090492,0.10525557753331774,0.0421022310133271,0.041604471298420105,0.04451262185570044,0.23095100383524028,0.06315334651999065,0.06298663740961098,0.041935635259178455,0.04199109160640732,0.16774254103671382,0.31576673259995325,0.7832081443516216,0.10428640201032165,0.12580690577753537,0.06315334651999065,0.041769717184546556,0.3784196111025066,Water,None,4
494,Poliwag,0.05270981945659887,0.08022237171348168,0.053481581142321113,0.05284928741485213,0.056543450081767394,0.08001060462657572,0.08022237171348168,0.05334040308438381,0.053269958049458256,0.05334040308438381,0.13317489512364566,0.29414869628276613,0.7592603568080575,0.132472829513245,0.15980987414837478,0.053481581142321113,0.053059195798674096,0.48069849625351185,Water,None,4
495,Poliwhirl,0.04637641214776827,0.09411088388996873,0.047055441944984365,0.04649912217751304,0.0497494085975382,0.21119052282523068,0.07058316291747656,0.046931227294495705,0.04686924666152918,0.046931227294495705,0.18747698664611673,0.3058603726423984,0.7601727283503511,0.11655540852204829,0.14060773998458753,0.07058316291747656,0.04668380878470993,0.42293963081056213,Water,None,4
496,Poliwrath,0.040650429193197044,0.10311405207696896,0.04124562083078758,0.04075798851364515,0.04360696996468654,0.3290939412917116,0.061868431246181375,0.04113674266146395,0.041082414626692154,0.04113674266146395,0.16432965850676862,0.2680965354001193,0.7470816297132054,0.1634633525720099,0.12324724388007645,0.16498248332315033,0.040919872314075144,0.3707203019604224,Water,Fighting,4
497,Ponyta,0.05211421325751417,0.052877254252310685,0.052877254252310685,0.07837815790034335,0.05590452493018218,0.10547534293378558,0.44945666114464083,0.07910650720033918,0.05266802244113458,0.07910650720033918,0.05266802244113458,0.10575450850462137,0.8283375750600845,0.130975923637228,0.15800406732340372,0.052877254252310685,0.07868946261714412,0.05280741531776638,Fire,None,20
498,Poochyena,0.04578598080001803,0.37165092539968647,0.04645636567496081,0.06886069285999383,0.049116034668687705,0.11583433109165532,0.13936909702488243,0.04633373243666213,0.13881762269050507,0.04633373243666213,0.11568135224208757,0.13936909702488243,0.841463813125482,0.18411441332632092,0.06940881134525254,0.06968454851244121,0.06913419582387749,0.06959251093047661,Dark,None,16
499,Porygon,0.07782685019162021,0.10528849074637503,0.052644245373187515,0.2861201814291874,0.0,0.05250527767319406,0.07896636805978127,0.10501055534638812,0.10487187112558789,0.0787579165097911,0.10487187112558789,0.15793273611956254,0.7989159411895472,0.13039876520511254,0.3932695167209546,0.052644245373187515,0.07834270967502394,0.07886207128627987,Normal,None,7
500,Porygon2,0.07624798741203931,0.10315251738051988,0.05157625869025994,0.28031570002163686,0.0,0.05144011020919341,0.0773643880353899,0.10288022041838682,0.1027443496656095,0.07716016531379012,0.1027443496656095,0.1547287760707798,0.8079571009929017,0.12775338309882464,0.3852913112460356,0.05157625869025994,0.0767533817239009,0.0772622071164208,Normal,None,7
501,Porygon-Z,0.07359630107877894,0.1991303373070283,0.04978258432675708,0.27056712388245446,0.0,0.04965117069940659,0.07467387649013561,0.09930234139881318,0.09917119584115848,0.07447675604910989,0.09917119584115848,0.14934775298027123,0.8042292535738488,0.12331048681409673,0.3718919844043443,0.04978258432675708,0.07408411922587661,0.07457524913048717,Normal,None,7
502,Primeape,0.05295451429213299,0.197009482001656,0.07163981163696581,0.08849104950432744,0.0,0.3751161769514583,0.10745971745544872,0.07145070037170634,0.07135633762241896,0.05358802527877976,0.12487359083923318,0.08954976454620726,0.82415858326829,0.17745041097588002,0.0891954220280237,0.17909952909241453,0.053305512544270614,0.05365889369484169,Fighting,None,17
503,Prinplup,0.07131041046336255,0.1205908608935386,0.04823634435741544,0.07149909480058964,0.0,0.09621802483717726,0.09647268871483088,0.19243604967435451,0.07206821448137979,0.12027253104647158,0.12011369080229965,0.2411817217870772,0.7320227344634901,0.11948048067983401,0.09609095264183971,0.16882720525095404,0.07178307704838258,0.4817263501879964,Water,None,4
504,Probopass,0.04515726337776439,0.09163688551396555,0.045818442756982776,0.27166048554782574,0.0484415900861179,0.09139498695270466,0.11454610689245694,0.0685462402145285,0.04563714219781289,0.04569749347635233,0.22818571098906446,0.11454610689245694,0.7177592388827545,0.11349138574934675,0.11409285549453223,0.5040028703268106,0.1363697374034432,0.045757926921395735,Rock,Steel,8
505,Psyduck,0.06004018700193054,0.08122570369993008,0.04061285184996504,0.06019905080341251,0.0,0.2227810421825935,0.06091927777494756,0.06075846604979823,0.1011303736775894,0.06075846604979823,0.14158252314862513,0.1827578333248427,0.7356202897720691,0.12071668677520923,0.3640693452393218,0.06091927777494756,0.06043815119775783,0.40559211426646663,Water,None,4
506,Pumpkaboo,0.06129522292150742,0.18657806868485827,0.06219268956161942,0.09218611124261675,0.0,0.09304277451962653,0.2798671030272874,0.062028516346417685,0.3097329859334318,0.403185356251715,0.06194659718668635,0.06219268956161942,0.6089166124733731,0.21567010435010897,0.3716795831201181,0.15548172390404855,0.09255225880237232,0.06211054703669362,Ghost,Grass,10
507,Pumpkaboo-Large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
508,Pumpkaboo-Small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
509,Pumpkaboo-Super,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghost,Grass,9
510,Pupitar,0.05120880099362485,0.3117515112488575,0.1298964630203573,0.05134429732035879,0.0,0.15546428244079183,0.07793787781221438,0.05182142748026394,0.1293824712746166,0.05182142748026394,0.20701195403938658,0.07793787781221438,0.7630747098299557,0.12870039839904782,0.07762948276476996,0.38968938906107187,0.1288705703485348,0.0778349394425124,Rock,Ground,8
511,Purrloin,0.07639844715972338,0.5426193553933693,0.05167803384698755,0.07660059422736532,0.10927329614190266,0.05154161670484807,0.07751705077048132,0.07731242505727211,0.12868386817985702,0.12885404176212018,0.0772103209079142,0.12919508461746887,0.7336559910857515,0.17920766943750832,0.1544206418158284,0.05167803384698755,0.0769048387634903,0.07741466821844874,Dark,None,16
512,Purugly,0.08607157034194597,0.3274942686732272,0.043665902489763625,0.10787414010672747,0.09233162987963657,0.06532595306922252,0.06549885373464544,0.06532595306922252,0.08698623878121531,0.04355063537948168,0.13047935817182296,0.10916475622440906,0.876425057426519,0.10815958564641243,0.10873279847651914,0.06549885373464544,0.06498155870984854,0.1090205741867389,Normal,None,3
513,Pyroar,0.05348113167166943,0.2713209334208283,0.05426418668416566,0.08043396073424874,0.0,0.08118141411368605,0.4341134934733253,0.08118141411368605,0.054049466872736915,0.08118141411368605,0.10809893374547383,0.10852837336833132,0.796935258000229,0.13441132811980272,0.08107420030910537,0.08139628002624849,0.08075343075036442,0.08128877388673189,Fire,Normal,20
514,Quagsire,0.0622465856061866,0.08421064242551199,0.042105321212755994,0.08321504992703871,0.0,0.23096795506663534,0.042105321212755994,0.04199417364847915,0.08387742646178363,0.04199417364847915,0.20969356615445908,0.252631927276536,0.7626533764705389,0.20858811274762415,0.10484678307722954,0.23157926667015796,0.06265917446742657,0.3363976765904483,Water,Ground,4
515,Quilava,0.06672481850923526,0.045134522461501375,0.045134522461501375,0.06690136956363539,0.0,0.1800615142406519,0.47391248584576445,0.06752306784024446,0.06743389219481932,0.06752306784024446,0.08991185625975912,0.06770178369225206,0.8175212766271714,0.11179732856612967,0.08991185625975912,0.09026904492300275,0.044778060285682125,0.06761236489570761,Fire,None,20
516,Quilladin,0.0709482823705191,0.16796986796372823,0.07198708627016924,0.07113600853209208,0.0,0.2871882331453815,0.07198708627016924,0.07179705828634537,0.1195037301879659,0.40684999695595714,0.16730522226315223,0.07198708627016924,0.7048116590942709,0.23774747125858842,0.1195037301879659,0.23995695423389748,0.1428370973259218,0.07189200755480954,Grass,None,14
517,Qwilfish,0.10980953711669703,0.0891338688700005,0.04456693443500025,0.08808007081489873,0.0,0.0666739332370937,0.04456693443500025,0.0666739332370937,0.11097646502950717,0.04444928882472913,0.08878117202360573,0.178267737740001,0.7199713092329475,0.4415656965432435,0.0665858790177043,0.06685040165250036,0.06632243241015894,0.4228266798183046,Water,Poison,4
518,Raichu,0.04682293239942656,0.09501700002988135,0.031672333343293786,0.3129788260194455,0.10045680930434278,0.15794363134651135,0.031672333343293786,0.04738308940395341,0.03154700800703541,0.06317745253860454,0.07886752001758852,0.07918083335823446,0.8992833271394678,0.07845174966139244,0.09464102402110622,0.06334466668658757,0.04713328870524576,0.06326100265953076,Electric,None,3
519,Raikou,0.07918941681634553,0.16069776996916882,0.05356592332305627,0.39699474335968593,0.0,0.10684904524552405,0.08034888498458441,0.053424522622762025,0.0800309497406119,0.053424522622762025,0.1600618994812238,0.05356592332305627,0.8129030959407118,0.13268174344381056,0.1867388827280944,0.1339148083076407,0.10628574372816141,0.08024276221783917,Electric,None,12
520,Ralts,0.05847695410927104,0.15822175062850258,0.05933315648568847,0.1368072572124482,0.20910011137070478,0.03945102115054495,0.11866631297137693,0.03945102115054495,0.1575956775859522,0.09862755287636236,0.09849729849122012,0.1779994694570654,0.7164673541983934,0.09797804472403036,0.5318854118525886,0.039555437657125644,0.039243037822059956,0.05925479075942858,Psychic,Fairy,7
521,Rampardos,0.0420230939962066,0.17055353515373467,0.14923434325951784,0.12640285598941647,0.0,0.1913662308225748,0.19187272704795152,0.042525829071683285,0.10617416628269799,0.042525829071683285,0.16987866605231677,0.12791515136530102,0.7931819440760891,0.10561444193832485,0.08493933302615839,0.3624262622016862,0.08460327109436415,0.10645517023492858,Rock,None,8
522,Rapidash,0.07089278272102609,0.04795384934074601,0.04795384934074601,0.07108036203286826,0.05069925063007192,0.09565452623685061,0.4076077193963411,0.07174089467763796,0.047764099118418765,0.07174089467763796,0.07164614867762814,0.09590769868149202,0.8451123799695247,0.19004919368604228,0.14329229735525628,0.04795384934074601,0.07136268114530356,0.04789051311437398,Fire,None,20
523,Raticate,0.061450741491649974,0.18705145556688305,0.041566990125974014,0.16430223349545345,0.0,0.1451004226760488,0.08313398025194803,0.06218589543259234,0.06210376842712717,0.08291452724345645,0.0828050245695029,0.12470097037792204,0.9156923384793583,0.10296062081043235,0.0828050245695029,0.06235048518896102,0.06185805526167419,0.062268134251578004,Normal,None,13
524,Rattata,0.07051550922550857,0.2146439297638684,0.04769865105863742,0.18853890743360058,0.0,0.1665045847368405,0.09539730211727485,0.07135910774436022,0.0712648659586475,0.09514547699248029,0.09501982127819669,0.14309595317591225,0.887315733265669,0.11814862490485452,0.09501982127819669,0.07154797658795613,0.07098290696897962,0.07145347783751306,Normal,None,13
525,Regice,0.07316090049962798,0.07423210090366356,0.04948806726910904,0.2200634434662353,0.0,0.296144586560757,0.04948806726910904,0.07403614664018925,0.0985844924950472,0.04935743109345949,0.14787673874257076,0.2721843699800997,0.775244974720161,0.12258097382788329,0.12323061561880899,0.2969284036146542,0.09819444357645446,0.07413405702999039,Ice,None,13
526,Regigigas,0.0521494593288311,0.13228254096561365,0.05291301638624546,0.1830060560924051,0.0,0.2902533655873408,0.13228254096561365,0.10554667839539664,0.10540728613332323,0.05277333919769832,0.21081457226664646,0.15873904915873638,0.7511886306110007,0.13106450574289094,0.10540728613332323,0.3703911147037182,0.10499024287502212,0.07926469532697429,Normal,None,8
527,Regirock,0.04736681221956359,0.07209051474534695,0.04806034316356463,0.21371464262749307,0.0,0.2876008549444043,0.12015085790891158,0.07190021373610107,0.09574034310439401,0.04793347582406738,0.2154157719848865,0.09612068632712926,0.7293517842306767,0.11904452916813354,0.09574034310439401,0.456573260053864,0.09536154704480643,0.04799686628285594,Rock,None,8
528,Registeel,0.048041637154776086,0.09749009737431168,0.04874504868715584,0.24084376649813594,0.0,0.29169824337335915,0.07311757303073377,0.0972327477911197,0.12138041935286063,0.04861637389555985,0.16993258709400488,0.09749009737431168,0.763605372416628,0.12074053134600668,0.12138041935286063,0.3655878651536688,0.1450802141932777,0.07302100119717057,Steel,None,8
529,Relicanth,0.047403746369766825,0.04809781809274066,0.04809781809274066,0.07129376202377379,0.0,0.0719562777431418,0.072146727139111,0.0719562777431418,0.04790749819554738,0.0479708518287612,0.23953749097773688,0.16834236332459232,0.6828288496109035,0.11913735383407875,0.14372249458664213,0.3847825447419253,0.04771795248312618,0.48034291716097227,Water,Rock,4
